query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note
kuvela,kuvele,0.6651,5,YES,YES,Strong candidate
kuvela,livela,0.6616,6,YES,YES,Strong candidate
kuvela,kuza,0.6601,7,YES,YES,Strong candidate
kuvela,okuvela,0.6567,8,YES,YES,Strong candidate
kuvela,kungakusiza,0.649,9,YES,YES,Strong candidate
kuvela,babukela,0.6423,10,YES,YES,Strong candidate
kuvele,kungonakele,0.7861,1,YES,YES,Strong candidate
kuvele,evele,0.7834,2,YES,YES,Strong candidate
kuvele,“kwakuvele,0.7672,3,YES,YES,Strong candidate
kuvele,uvele,0.7652,4,YES,YES,Strong candidate
kuvele,kuvame,0.7598,5,YES,YES,Strong candidate
kuvele,kude,0.7353,6,YES,YES,Strong candidate
kuvele,kugrade,0.734,7,YES,YES,Strong candidate
kuvele,kulele,0.7333,8,YES,YES,Strong candidate
kuvele,ku-n3,0.7249,9,YES,YES,Strong candidate
kuvele,kucishe,0.7122,10,YES,YES,Strong candidate
kuveza,aveza,0.7813,1,YES,YES,Strong candidate
kuveza,kuvezwe,0.7409,2,YES,YES,Strong candidate
kuveza,kuvela,0.7293,3,YES,YES,Strong candidate
kuveza,waveza,0.689,4,YES,YES,Strong candidate
kuveza,kuvele,0.6709,5,YES,YES,Strong candidate
kuveza,ku-n3,0.6506,6,YES,YES,Strong candidate
kuveza,kuza,0.6497,7,YES,YES,Strong candidate
kuveza,kuchaza,0.6492,8,YES,YES,Strong candidate
kuveza,kuphetha,0.6337,9,YES,YES,Strong candidate
kuveza,kuvame,0.6237,10,YES,YES,Strong candidate
kuvezwe,kuveza,0.7409,1,YES,YES,Strong candidate
kuvezwe,kuvele,0.7036,2,YES,YES,Strong candidate
kuvezwe,wezwe,0.7026,3,YES,YES,Strong candidate
kuvezwe,ku-icwecwe,0.6975,4,YES,YES,Strong candidate
kuvezwe,lezwe,0.6727,5,YES,YES,Strong candidate
kuvezwe,kudalulwe,0.6659,6,YES,YES,Strong candidate
kuvezwe,yisolezwe,0.658,7,YES,YES,Strong candidate
kuvezwe,kuvame,0.6565,8,YES,YES,Strong candidate
kuvezwe,kunabafundi,0.6535,9,YES,YES,Strong candidate
kuvezwe,kuphetha,0.6511,10,YES,YES,Strong candidate
kuvikeleke,angimboleke,0.819,1,YES,YES,Strong candidate
kuvikeleke,kugwemeke,0.8099,2,YES,YES,Strong candidate
kuvikeleke,kulindeleke,0.8079,3,YES,YES,Strong candidate
kuvikeleke,kujike,0.806,4,YES,YES,Strong candidate
kuvikeleke,baphonseleke,0.7252,5,YES,YES,Strong candidate
kuvikeleke,afike,0.7235,6,YES,YES,Strong candidate
kuvikeleke,okulindeleke,0.7087,7,YES,YES,Strong candidate
kuvikeleke,kufike,0.6945,8,YES,YES,Strong candidate
kuvikeleke,kuvele,0.6927,9,YES,YES,Strong candidate
kuvikeleke,uyeke,0.679,10,YES,YES,Strong candidate
kuvikelwe,bavikelwe,0.8568,1,YES,YES,Strong candidate
kuvikelwe,banyukelwe,0.7286,2,YES,YES,Strong candidate
kuvikelwe,kugcizelelwe,0.712,3,YES,YES,Strong candidate
kuvikelwe,uxhunyelwe,0.7117,4,YES,YES,Strong candidate
kuvikelwe,baxhumane,0.6978,5,YES,YES,Strong candidate
kuvikelwe,kuthunyelwe,0.6843,6,YES,YES,Strong candidate
kuvikelwe,lisuswe,0.6835,7,YES,YES,Strong candidate
kuvikelwe,liqulwe,0.6797,8,YES,YES,Strong candidate
kuvikelwe,kulalelwe,0.6753,9,YES,YES,Strong candidate
kuvikelwe,kumenyezelwe,0.6753,10,YES,YES,Strong candidate
kuvumela,avumela,0.7887,1,YES,YES,Strong candidate
kuvumela,ebavumela,0.7583,2,YES,YES,Strong candidate
kuvumela,kuvela,0.7196,3,YES,YES,Strong candidate
kuvumela,miphumela,0.6563,4,YES,YES,Strong candidate
kuvumela,bethumela,0.6491,5,YES,YES,Strong candidate
kuvumela,ephumela,0.634,6,YES,YES,Strong candidate
kuvumela,nemiphumela,0.617,7,YES,YES,Strong candidate
kuvumela,ngemiphumela,0.6159,8,YES,YES,Strong candidate
kuvumela,yiphutha,0.5894,9,YES,YES,Moderate candidate
kuvumela,nabantwana,0.5871,10,YES,YES,Moderate candidate
kuwena,kuyena,0.7535,1,YES,YES,Strong candidate
kuwena,kugwenywe,0.7479,2,YES,YES,Strong candidate
kuwena,lena,0.7424,3,YES,YES,Strong candidate
kuwena,lwengoma,0.7373,4,YES,YES,Strong candidate
kuwena,wena,0.718,5,YES,YES,Strong candidate
kuwena,kugwema,0.7067,6,YES,YES,Strong candidate
kuwena,kuwona,0.7054,7,YES,YES,Strong candidate
kuwena,kungena,0.697,8,YES,YES,Strong candidate
kuwena,kulindeleke,0.6923,9,YES,YES,Strong candidate
kuwena,kungakusiza,0.6763,10,YES,YES,Strong candidate
kuwona,kuwo,0.7775,1,YES,YES,Strong candidate
kuwona,kuwena,0.7054,2,YES,YES,Strong candidate
kuwona,kufebhruwari,0.6753,3,YES,YES,Strong candidate
kuwona,"kuwona,",0.6705,4,YES,YES,Strong candidate
kuwona,kulona,0.6345,5,YES,YES,Strong candidate
kuwona,kuthunyelwe,0.6241,6,YES,YES,Strong candidate
kuwona,ngumuntu,0.6085,7,YES,YES,Strong candidate
kuwona,wona,0.6078,8,YES,YES,Strong candidate
kuwona,kulowo,0.6058,9,YES,YES,Strong candidate
kuwona,owayeyinduna,0.6036,10,YES,YES,Strong candidate
kuwukuthi,wukuthi,0.9233,1,YES,YES,Strong candidate
kuwukuthi,kungukuthi,0.8778,2,YES,YES,Strong candidate
kuwukuthi,kuthi,0.856,3,YES,YES,Strong candidate
kuwukuthi,lokuthi,0.6651,4,YES,YES,Strong candidate
kuwukuthi,ku-n3,0.63,5,YES,YES,Strong candidate
kuwukuthi,kuzoba,0.6283,6,YES,YES,Strong candidate
kuwukuthi,okuthi,0.6171,7,YES,YES,Strong candidate
kuwukuthi,kufukuleka,0.6085,8,YES,YES,Strong candidate
kuwukuthi,bokuthi,0.6061,9,YES,YES,Strong candidate
kuwukuthi,kuka-450,0.6043,10,YES,YES,Strong candidate
kuwumsebenzi,msebenzi,0.8886,1,YES,YES,Strong candidate
kuwumsebenzi,komsebenzi,0.7592,2,YES,YES,Strong candidate
kuwumsebenzi,nomsebenzi,0.7484,3,YES,YES,Strong candidate
kuwumsebenzi,zomsebenzi,0.7063,4,YES,YES,Strong candidate
kuwumsebenzi,kumsebenzele,0.6592,5,YES,YES,Strong candidate
kuwumsebenzi,"omsebenzi,""",0.6178,6,YES,YES,Strong candidate
kuwumsebenzi,ngomsebenzi,0.5902,7,YES,YES,Moderate candidate
kuwumsebenzi,yisikhathi,0.5825,8,YES,YES,Moderate candidate
kuwumsebenzi,okubalulekile,0.5787,9,YES,YES,Moderate candidate
kuwumsebenzi,uholela,0.5731,10,YES,YES,Moderate candidate
kuxoxwa,"ngokuthandana,",0.7509,1,YES,YES,Strong candidate
kuxoxwa,nemvelaphi,0.7135,2,YES,YES,Strong candidate
kuxoxwa,kuxwayisa,0.7009,3,YES,YES,Strong candidate
kuxoxwa,zokuthandana,0.6869,4,YES,YES,Strong candidate
kuxoxwa,kokuthandana,0.6839,5,YES,YES,Strong candidate
kuxoxwa,yokuthandana,0.6562,6,YES,YES,Strong candidate
kuxoxwa,kwemigomo,0.6494,7,YES,YES,Strong candidate
kuxoxwa,engxoxweni,0.6284,8,YES,YES,Strong candidate
kuxoxwa,yomndeni,0.6228,9,YES,YES,Strong candidate
kuxoxwa,nokubambisana,0.6153,10,YES,YES,Strong candidate
kuxwayisa,exwayisa,0.8962,1,YES,YES,Strong candidate
kuxwayisa,edayisa,0.7733,2,YES,YES,Strong candidate
kuxwayisa,kucebisa,0.7573,3,YES,YES,Strong candidate
kuxwayisa,maphoyisa,0.7458,4,YES,YES,Strong candidate
kuxwayisa,maphorisa,0.7205,5,YES,YES,Strong candidate
kuxwayisa,kutshalwa,0.7069,6,YES,YES,Strong candidate
kuxwayisa,kwifoundation,0.7056,7,YES,YES,Strong candidate
kuxwayisa,kuxoxwa,0.7009,8,YES,YES,Strong candidate
kuxwayisa,lwamaphoyisa,0.6955,9,YES,YES,Strong candidate
kuxwayisa,kulahlwa,0.6908,10,YES,YES,Strong candidate
kuya,kuyasiza,0.7753,1,YES,YES,Strong candidate
kuya,kuyona,0.7488,2,YES,YES,Strong candidate
kuya,kuyo,0.7264,3,YES,YES,Strong candidate
kuya,kuyena,0.6889,4,YES,YES,Strong candidate
kuya,okuya,0.6436,5,YES,YES,Strong candidate
kuya,kuye,0.641,6,YES,YES,Strong candidate
kuya,kuyalandela,0.6309,7,YES,YES,Strong candidate
kuya,kuyahlanza,0.6109,8,YES,YES,Strong candidate
kuya,kuza,0.6072,9,YES,YES,Strong candidate
kuya,kuyasizana,0.6069,10,YES,YES,Strong candidate
kuyabakhathaza,“kuyangikhathaza,0.874,1,YES,YES,Strong candidate
kuyabakhathaza,kuchaza,0.7153,2,YES,YES,Strong candidate
kuyabakhathaza,ochaza,0.6887,3,YES,YES,Strong candidate
kuyabakhathaza,makhaza,0.6787,4,YES,YES,Strong candidate
kuyabakhathaza,kuyajabulisa,0.6685,5,YES,YES,Strong candidate
kuyabakhathaza,uchaza,0.6672,6,YES,YES,Strong candidate
kuyabakhathaza,kuyakhulisa,0.657,7,YES,YES,Strong candidate
kuyabakhathaza,kuyakhombisa,0.6519,8,YES,YES,Strong candidate
kuyabakhathaza,engicabanga,0.6285,9,YES,YES,Strong candidate
kuyabakhathaza,kutshalwa,0.6228,10,YES,YES,Strong candidate
kuyacaca,kwacaca,0.8144,1,YES,YES,Strong candidate
kuyacaca,kuyiqiniso,0.7812,2,YES,YES,Strong candidate
kuyacaca,ngiyakholwa,0.7736,3,YES,YES,Strong candidate
kuyacaca,ongangabaza,0.7349,4,YES,YES,Strong candidate
kuyacaca,ongasho,0.6948,5,YES,YES,Strong candidate
kuyacaca,lwangempela,0.6457,6,YES,YES,Strong candidate
kuyacaca,thobani,0.6367,7,YES,YES,Strong candidate
kuyacaca,macala,0.6201,8,YES,YES,Strong candidate
kuyacaca,kangangoba,0.6043,9,YES,YES,Strong candidate
kuyacaca,ambalwa,0.6031,10,YES,YES,Strong candidate
kuyahlanza,uyahlanza,0.7049,1,YES,YES,Strong candidate
kuyahlanza,wanoma,0.6615,2,YES,YES,Strong candidate
kuyahlanza,kuyakhombisa,0.6559,3,YES,YES,Strong candidate
kuyahlanza,yiliphi,0.6332,4,YES,YES,Strong candidate
kuyahlanza,kuyalandela,0.6301,5,YES,YES,Strong candidate
kuyahlanza,kuyasizana,0.6278,6,YES,YES,Strong candidate
kuyahlanza,kuya,0.6109,7,YES,YES,Strong candidate
kuyahlanza,buyisona,0.6039,8,YES,YES,Strong candidate
kuyahlanza,kuyena,0.5982,9,YES,YES,Moderate candidate
kuyahlanza,bayahlanza,0.5917,10,YES,YES,Moderate candidate
kuyaholela,kwaholela,0.8492,1,YES,YES,Strong candidate
kuyaholela,bangaholela,0.731,2,YES,YES,Strong candidate
kuyaholela,kwesizwe,0.5576,3,YES,YES,Moderate candidate
kuyaholela,kuholela,0.5519,4,YES,YES,Moderate candidate
kuyaholela,kwesizini,0.5404,5,YES,YES,Moderate candidate
kuyaholela,saba,0.5374,6,YES,YES,Moderate candidate
kuyaholela,eya,0.5366,7,YES,YES,Moderate candidate
kuyaholela,kwesivumelwano,0.5327,8,YES,YES,Moderate candidate
kuyaholela,kuya,0.5142,9,YES,YES,Moderate candidate
kuyaholela,zinkulu,0.5124,10,YES,YES,Moderate candidate
kuyajabulisa,kubajabulisa,0.7201,1,YES,YES,Strong candidate
kuyajabulisa,kuyakhulisa,0.691,2,YES,YES,Strong candidate
kuyajabulisa,kujabulisa,0.6866,3,YES,YES,Strong candidate
kuyajabulisa,engamjabulisi,0.6731,4,YES,YES,Strong candidate
kuyajabulisa,kuyabakhathaza,0.6685,5,YES,YES,Strong candidate
kuyajabulisa,angazijabulisa,0.6554,6,YES,YES,Strong candidate
kuyajabulisa,ezijabulisa,0.6537,7,YES,YES,Strong candidate
kuyajabulisa,sijabulisa,0.6478,8,YES,YES,Strong candidate
kuyajabulisa,ojabulisaayo,0.6293,9,YES,YES,Strong candidate
kuyajabulisa,“kuyangikhathaza,0.62,10,YES,YES,Strong candidate
kuyakhombisa,okhombisa,0.7543,1,YES,YES,Strong candidate
kuyakhombisa,kuyalandela,0.7475,2,YES,YES,Strong candidate
kuyakhombisa,kukhombisa,0.7468,3,YES,YES,Strong candidate
kuyakhombisa,bakhombisa,0.7416,4,YES,YES,Strong candidate
kuyakhombisa,ekhombisa,0.729,5,YES,YES,Strong candidate
kuyakhombisa,likhombisa,0.7128,6,YES,YES,Strong candidate
kuyakhombisa,kuyakhulisa,0.69,7,YES,YES,Strong candidate
kuyakhombisa,lukhombisa,0.6818,8,YES,YES,Strong candidate
kuyakhombisa,bayikhombisa,0.669,9,YES,YES,Strong candidate
kuyakhombisa,bekhombisa,0.6664,10,YES,YES,Strong candidate
kuyakhulisa,bakhulisa,0.7006,1,YES,YES,Strong candidate
kuyakhulisa,kuyajabulisa,0.691,2,YES,YES,Strong candidate
kuyakhulisa,kuyakhombisa,0.69,3,YES,YES,Strong candidate
kuyakhulisa,kuyabakhathaza,0.657,4,YES,YES,Strong candidate
kuyakhulisa,ezamkhulisa,0.6385,5,YES,YES,Strong candidate
kuyakhulisa,“kuyangikhathaza,0.6296,6,YES,YES,Strong candidate
kuyakhulisa,edayisa,0.6282,7,YES,YES,Strong candidate
kuyakhulisa,kuyalandela,0.6221,8,YES,YES,Strong candidate
kuyakhulisa,sa,0.6173,9,YES,YES,Strong candidate
kuyakhulisa,thobani,0.5967,10,YES,YES,Moderate candidate
kuyalandela,kulandela,0.781,1,YES,YES,Strong candidate
kuyalandela,uyalandela,0.773,2,YES,YES,Strong candidate
kuyalandela,kuyakhombisa,0.7475,3,YES,YES,Strong candidate
kuyalandela,elandela,0.7351,4,YES,YES,Strong candidate
kuyalandela,silandela,0.7173,5,YES,YES,Strong candidate
kuyalandela,esondela,0.6727,6,YES,YES,Strong candidate
kuyalandela,bayilandela,0.6452,7,YES,YES,Strong candidate
kuyalandela,kuya,0.6309,8,YES,YES,Strong candidate
kuyalandela,kuyahlanza,0.6301,9,YES,YES,Strong candidate
kuyalandela,kuyasiza,0.6233,10,YES,YES,Strong candidate
kuyasiza,kuyasizana,0.7815,1,YES,YES,Strong candidate
kuyasiza,kuya,0.7753,2,YES,YES,Strong candidate
kuyasiza,kuyona,0.6948,3,YES,YES,Strong candidate
kuyasiza,kuyena,0.6818,4,YES,YES,Strong candidate
kuyasiza,kuyo,0.6308,5,YES,YES,Strong candidate
kuyasiza,kuyalandela,0.6233,6,YES,YES,Strong candidate
kuyasiza,kuye,0.5992,7,YES,YES,Moderate candidate
kuyasiza,kuyahlanza,0.5913,8,YES,YES,Moderate candidate
kuyasiza,kuyakhombisa,0.5826,9,YES,YES,Moderate candidate
kuyasiza,kuyabakhathaza,0.5701,10,YES,YES,Moderate candidate
kuyasizana,uyasizana,0.814,1,YES,YES,Strong candidate
kuyasizana,kuyasiza,0.7815,2,YES,YES,Strong candidate
kuyasizana,basizana,0.7487,3,YES,YES,Strong candidate
kuyasizana,kuyahlanza,0.6278,4,YES,YES,Strong candidate
kuyasizana,nokwabelana,0.6263,5,YES,YES,Strong candidate
kuyasizana,kuya,0.6069,6,YES,YES,Strong candidate
kuyasizana,bedubulana,0.5998,7,YES,YES,Moderate candidate
kuyasizana,nokusizana,0.5959,8,YES,YES,Moderate candidate
kuyasizana,mayelana,0.5865,9,YES,YES,Moderate candidate
kuyasizana,kuyakhombisa,0.5751,10,YES,YES,Moderate candidate
kuyaziwa,kuya,0.5951,1,YES,YES,Moderate candidate
kuyaziwa,ngezimbali,0.5541,2,YES,YES,Moderate candidate
kuyaziwa,kuyalandela,0.542,3,YES,YES,Moderate candidate
kuyaziwa,ngesikhathi,0.5283,4,YES,YES,Moderate candidate
kuyaziwa,nezimbali,0.5282,5,YES,YES,Moderate candidate
kuyaziwa,kuyabakhathaza,0.527,6,YES,YES,Moderate candidate
kuyaziwa,uyaziwa,0.5225,7,YES,YES,Moderate candidate
kuyaziwa,lezimbali,0.5217,8,YES,YES,Moderate candidate
kuyaziwa,kuyakhombisa,0.5133,9,YES,YES,Moderate candidate
kuyaziwa,nezikhathi,0.5077,10,YES,YES,Moderate candidate
kuye,kude,0.8211,1,YES,YES,Strong candidate
kuye,kuyo,0.796,2,YES,YES,Strong candidate
kuye,kugrade,0.7958,3,YES,YES,Strong candidate
kuye,kuyena,0.7571,4,YES,YES,Strong candidate
kuye,kuyona,0.7463,5,YES,YES,Strong candidate
kuye,kuvame,0.7403,6,YES,YES,Strong candidate
kuye,kubuye,0.7337,7,YES,YES,Strong candidate
kuye,kujike,0.7291,8,YES,YES,Strong candidate
kuye,kuzobe,0.7164,9,YES,YES,Strong candidate
kuye,ku-n3,0.6971,10,YES,YES,Strong candidate
kuyena,kuyona,0.8422,1,YES,YES,Strong candidate
kuyena,kuyo,0.7999,2,YES,YES,Strong candidate
kuyena,kuye,0.7571,3,YES,YES,Strong candidate
kuyena,kuwena,0.7535,4,YES,YES,Strong candidate
kuyena,ku-n3,0.7192,5,YES,YES,Strong candidate
kuyena,kugwema,0.7109,6,YES,YES,Strong candidate
kuyena,kugrade,0.707,7,YES,YES,Strong candidate
kuyena,kude,0.6999,8,YES,YES,Strong candidate
kuyena,kuyingxenye,0.6997,9,YES,YES,Strong candidate
kuyena,kuyisiqalo,0.6945,10,YES,YES,Strong candidate
kuyenzeka,kungenzeka,0.8897,1,YES,YES,Strong candidate
kuyenzeka,kwenzeka,0.8292,2,YES,YES,Strong candidate
kuyenzeka,kusangenzeka,0.8223,3,YES,YES,Strong candidate
kuyenzeka,okungenzeka,0.8042,4,YES,YES,Strong candidate
kuyenzeka,okwenzeka,0.7895,5,YES,YES,Strong candidate
kuyenzeka,ziyenzeka.,0.7354,6,YES,YES,Strong candidate
kuyenzeka,uhlinzeka,0.7217,7,YES,YES,Strong candidate
kuyenzeka,kwenze,0.7132,8,YES,YES,Strong candidate
kuyenzeka,senze,0.7101,9,YES,YES,Strong candidate
kuyenzeka,"ziyenzeka,",0.7054,10,YES,YES,Strong candidate
kuyimfuneko,kuye,0.65,1,YES,YES,Strong candidate
kuyimfuneko,kuyo,0.647,2,YES,YES,Strong candidate
kuyimfuneko,kuyisiqalo,0.6361,3,YES,YES,Strong candidate
kuyimfuneko,kuyena,0.6326,4,YES,YES,Strong candidate
kuyimfuneko,we-afro,0.6202,5,YES,YES,Strong candidate
kuyimfuneko,borwa,0.601,6,YES,YES,Strong candidate
kuyimfuneko,kwipolitiki,0.5942,7,YES,YES,Moderate candidate
kuyimfuneko,kuzo,0.5942,8,YES,YES,Moderate candidate
kuyimfuneko,kwamazwe,0.5931,9,YES,YES,Moderate candidate
kuyimfuneko,kwamathafa,0.5923,10,YES,YES,Moderate candidate
kuyindlela,uyindlela,0.9063,1,YES,YES,Strong candidate
kuyindlela,kuyingxenye,0.7483,2,YES,YES,Strong candidate
kuyindlela,yindlela,0.7315,3,YES,YES,Strong candidate
kuyindlela,kuyinto,0.6901,4,YES,YES,Strong candidate
kuyindlela,kuyena,0.6604,5,YES,YES,Strong candidate
kuyindlela,kuyinhlanhla,0.6492,6,YES,YES,Strong candidate
kuyindlela,eya,0.6461,7,YES,YES,Strong candidate
kuyindlela,kuyisihluthulelo,0.6181,8,YES,YES,Strong candidate
kuyindlela,kuthunyelwe,0.6127,9,YES,YES,Strong candidate
kuyindlela,kuyisiqalo,0.592,10,YES,YES,Moderate candidate
kuyingxenye,yingxenye,0.7575,1,YES,YES,Strong candidate
kuyingxenye,kuyindlela,0.7483,2,YES,YES,Strong candidate
kuyingxenye,kuyinto,0.707,3,YES,YES,Strong candidate
kuyingxenye,kuyena,0.6997,4,YES,YES,Strong candidate
kuyingxenye,kuthunyelwe,0.6767,5,YES,YES,Strong candidate
kuyingxenye,kuyona,0.6653,6,YES,YES,Strong candidate
kuyingxenye,"kuyona,",0.6547,7,YES,YES,Strong candidate
kuyingxenye,uyindlela,0.654,8,YES,YES,Strong candidate
kuyingxenye,kuyinhlanhla,0.6517,9,YES,YES,Strong candidate
kuyingxenye,andukuba,0.6421,10,YES,YES,Strong candidate
kuyinto,okuyinto,0.8281,1,YES,YES,Strong candidate
kuyinto,nokuyinto,0.7849,2,YES,YES,Strong candidate
kuyinto,kuyingxenye,0.707,3,YES,YES,Strong candidate
kuyinto,kuyindlela,0.6901,4,YES,YES,Strong candidate
kuyinto,kuyinhlanhla,0.684,5,YES,YES,Strong candidate
kuyinto,ebalulekile,0.6428,6,YES,YES,Strong candidate
kuyinto,kuyena,0.6375,7,YES,YES,Strong candidate
kuyinto,kuyona,0.637,8,YES,YES,Strong candidate
kuyinto,esiyifunayo,0.6331,9,YES,YES,Strong candidate
kuyinto,yinto,0.6178,10,YES,YES,Strong candidate
kuyiqiniso,kuyacaca,0.7812,1,YES,YES,Strong candidate
kuyiqiniso,ongangabaza,0.7719,2,YES,YES,Strong candidate
kuyiqiniso,ngiyakholwa,0.745,3,YES,YES,Strong candidate
kuyiqiniso,ongasho,0.74,4,YES,YES,Strong candidate
kuyiqiniso,kwacaca,0.6906,5,YES,YES,Strong candidate
kuyiqiniso,siqonde,0.6081,6,YES,YES,Strong candidate
kuyiqiniso,lwangempela,0.5898,7,YES,YES,Moderate candidate
kuyiqiniso,ngokwesiko,0.5719,8,YES,YES,Moderate candidate
kuyiqiniso,ngampela,0.5718,9,YES,YES,Moderate candidate
kuyiqiniso,ngamazwi,0.5705,10,YES,YES,Moderate candidate
kuyisidingo,kuyisiqalo,0.7592,1,YES,YES,Strong candidate
kuyisidingo,kuyisifundo,0.7434,2,YES,YES,Strong candidate
kuyisidingo,kuyisihluthulelo,0.6786,3,YES,YES,Strong candidate
kuyisidingo,ucingo,0.6569,4,YES,YES,Strong candidate
kuyisidingo,beswele,0.6453,5,YES,YES,Strong candidate
kuyisidingo,kukhona,0.6415,6,YES,YES,Strong candidate
kuyisidingo,kukho,0.6392,7,YES,YES,Strong candidate
kuyisidingo,okuyisifundo,0.6338,8,YES,YES,Strong candidate
kuyisidingo,kukhanya,0.6243,9,YES,YES,Strong candidate
kuyisidingo,kukhishwe,0.6199,10,YES,YES,Strong candidate
kuyisifundo,okuyisifundo,0.9256,1,YES,YES,Strong candidate
kuyisifundo,kuyisiqalo,0.7682,2,YES,YES,Strong candidate
kuyisifundo,kuyisidingo,0.7434,3,YES,YES,Strong candidate
kuyisifundo,yisifo,0.7163,4,YES,YES,Strong candidate
kuyisifundo,kuyisihluthulelo,0.6969,5,YES,YES,Strong candidate
kuyisifundo,esifundiswa,0.6898,6,YES,YES,Strong candidate
kuyisifundo,esibalulekile,0.6865,7,YES,YES,Strong candidate
kuyisifundo,esifundise,0.6689,8,YES,YES,Strong candidate
kuyisifundo,esifundeni,0.6628,9,YES,YES,Strong candidate
kuyisifundo,kwakuyisinyathelo,0.6408,10,YES,YES,Strong candidate
kuyisihluthulelo,kuyisiqalo,0.776,1,YES,YES,Strong candidate
kuyisihluthulelo,kwakuyisinyathelo,0.7235,2,YES,YES,Strong candidate
kuyisihluthulelo,kweyisithupha,0.7131,3,YES,YES,Strong candidate
kuyisihluthulelo,kuyisifundo,0.6969,4,YES,YES,Strong candidate
kuyisihluthulelo,kuyisidingo,0.6786,5,YES,YES,Strong candidate
kuyisihluthulelo,lwakhe,0.6684,6,YES,YES,Strong candidate
kuyisihluthulelo,yiziphi,0.6632,7,YES,YES,Strong candidate
kuyisihluthulelo,kuyisisekelo,0.6572,8,YES,YES,Strong candidate
kuyisihluthulelo,kwisiyanqoba,0.6486,9,YES,YES,Strong candidate
kuyisihluthulelo,kuyisimanga,0.6468,10,YES,YES,Strong candidate
kuyisimanga,okuyisimangaliso,0.7445,1,YES,YES,Strong candidate
kuyisimanga,"okuyisimangaliso,",0.6761,2,YES,YES,Strong candidate
kuyisimanga,kuyisiqalo,0.6488,3,YES,YES,Strong candidate
kuyisimanga,kuyisihluthulelo,0.6468,4,YES,YES,Strong candidate
kuyisimanga,kuyisisekelo,0.6,5,YES,YES,Strong candidate
kuyisimanga,kuyingxenye,0.5775,6,YES,YES,Moderate candidate
kuyisimanga,kungaba,0.5668,7,YES,YES,Moderate candidate
kuyisimanga,kuyisidingo,0.5621,8,YES,YES,Moderate candidate
kuyisimanga,kwakuyisinyathelo,0.5611,9,YES,YES,Moderate candidate
kuyisimanga,kubikwa,0.5498,10,YES,YES,Moderate candidate
kuyisisekelo,"eyisisekelo,",0.7907,1,YES,YES,Strong candidate
kuyisisekelo,sisekelo,0.7803,2,YES,YES,Strong candidate
kuyisisekelo,kusisekelo,0.7735,3,YES,YES,Strong candidate
kuyisisekelo,sisekele,0.6991,4,YES,YES,Strong candidate
kuyisisekelo,kuyisiqalo,0.6892,5,YES,YES,Strong candidate
kuyisisekelo,esiqinile,0.6845,6,YES,YES,Strong candidate
kuyisisekelo,esiqinisa,0.6599,7,YES,YES,Strong candidate
kuyisisekelo,kuyisihluthulelo,0.6572,8,YES,YES,Strong candidate
kuyisisekelo,kuyisifundo,0.6348,9,YES,YES,Strong candidate
kuyisisekelo,buyisona,0.6187,10,YES,YES,Strong candidate
kuyo,kuyona,0.879,1,YES,YES,Strong candidate
kuyo,kuyena,0.7999,2,YES,YES,Strong candidate
kuyo,kuye,0.796,3,YES,YES,Strong candidate
kuyo,kuya,0.7264,4,YES,YES,Strong candidate
kuyo,kuyisiqalo,0.7121,5,YES,YES,Strong candidate
kuyo,ku-n3,0.672,6,YES,YES,Strong candidate
kuyo,kude,0.6706,7,YES,YES,Strong candidate
kuyo,kugrade,0.6598,8,YES,YES,Strong candidate
kuyo,kuthunyelwe,0.6557,9,YES,YES,Strong candidate
kuyo,kuyimfuneko,0.647,10,YES,YES,Strong candidate
kuyona,kuyo,0.879,1,YES,YES,Strong candidate
kuyona,kuyena,0.8422,2,YES,YES,Strong candidate
kuyona,kulona,0.7677,3,YES,YES,Strong candidate
kuyona,kuya,0.7488,4,YES,YES,Strong candidate
kuyona,kuye,0.7463,5,YES,YES,Strong candidate
kuyona,"kuyona,",0.7429,6,YES,YES,Strong candidate
kuyona,kuzona,0.7275,7,YES,YES,Strong candidate
kuyona,kuyasiza,0.6948,8,YES,YES,Strong candidate
kuyona,kuvalwa,0.6916,9,YES,YES,Strong candidate
kuyona,kugwema,0.6908,10,YES,YES,Strong candidate
kuza,kuzovula,0.7891,1,YES,YES,Strong candidate
kuza,kuzosiza,0.7775,2,YES,YES,Strong candidate
kuza,kuzona,0.7765,3,YES,YES,Strong candidate
kuza,kuzoba,0.7549,4,YES,YES,Strong candidate
kuza,kuzo,0.7294,5,YES,YES,Strong candidate
kuza,kulula,0.7269,6,YES,YES,Strong candidate
kuza,kudala,0.7074,7,YES,YES,Strong candidate
kuza,ku-n3,0.7056,8,YES,YES,Strong candidate
kuza,kuzohamba,0.6863,9,YES,YES,Strong candidate
kuza,kuchaza,0.6778,10,YES,YES,Strong candidate
kuze,kuza,0.6284,1,YES,YES,Strong candidate
kuze,uze,0.6226,2,YES,YES,Strong candidate
kuze,kuthe,0.6201,3,YES,YES,Strong candidate
kuze,kuzoba,0.612,4,YES,YES,Strong candidate
kuze,kuzo,0.6007,5,YES,YES,Strong candidate
kuze,kulula,0.585,6,YES,YES,Moderate candidate
kuze,kulethe,0.5848,7,YES,YES,Moderate candidate
kuze,ku-n3,0.5833,8,YES,YES,Moderate candidate
kuze,kuzokwenza,0.579,9,YES,YES,Moderate candidate
kuze,kule,0.5759,10,YES,YES,Moderate candidate
