query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note,query_english,candidate_english,wordnet_validated,wordnet_score,shared_synset,final_verdict
nesithunzi,izithunzi,0.7614,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,isithunzi,0.7223,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,nesicucu,0.6423,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,esikhulu,0.638,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations, source",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,umthunzi,0.5735,5,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,nesandla,0.5644,6,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,unamandla,0.5633,7,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,namandla,0.5547,8,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,nesikhombisa,0.5469,9,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesithunzi,nempilo,0.5439,10,YES,YES,Moderate candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,"nesolezwe,",0.8453,1,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
nesolezwe,nesicucu,0.8063,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,isolezwe,0.7992,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,nesinqumo,0.7785,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,yisolezwe,0.7701,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,nezwe,0.7614,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,ne-electronic,0.7558,7,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
nesolezwe,nemaths,0.7462,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,nemibuzo,0.7353,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nesolezwe,nesafa,0.7255,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethemba,ngethemba,0.829,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
nethemba,nethuba,0.709,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethemba,ngosepthemba,0.6723,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethemba,wethemba,0.6648,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethemba,yokubona,0.6592,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethemba,okwenziwayo.,0.6564,6,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
nethemba,bayamethemba.,0.6111,7,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
nethemba,ngokuzethemba,0.6028,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethemba,ngokuzethemba.,0.5897,9,YES,YES,Moderate candidate,,,,,,STRONG CANDIDATE (no WordNet data)
nethemba,ukuzethemba.,0.5829,10,YES,YES,Moderate candidate,,,,,,STRONG CANDIDATE (no WordNet data)
nethuba,nethemba,0.709,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,namathuba,0.681,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,neamathuba,0.6729,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,nephysics.,0.6649,4,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
nethuba,nekusasa,0.6588,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,nesinqumo,0.657,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,nesolezwe,0.6534,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,nekasam,0.6518,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,necala,0.6473,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
nethuba,nesicucu,0.644,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neubumbano,0.8186,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neizingubo,0.8145,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, english, primary_translation, alternative_translations, source",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neubuhlakani,0.8141,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, english, primary_translation, alternative_translations, source",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neizimali,0.8103,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, english, primary_translation, alternative_translations, source",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neinjabulo,0.8089,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neimoto,0.8081,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neulwazi,0.8044,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, english, primary_translation, alternative_translations, source, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neindlu,0.8023,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, english, primary_translation, alternative_translations, source",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neizincwadi,0.793,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubuhle,neamandla,0.7878,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubumbano,neubuhle,0.8186,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubumbano,neinjabulo,0.8071,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubumbano,neizimali,0.7909,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, english, primary_translation, alternative_translations, source",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubumbano,neizingubo,0.7901,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, english, primary_translation, alternative_translations, source",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
neubumbano,neimoto,0.7891,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
